"popularity","runtime","title","vote_average","Action","Comedy","Drama","Animation","Thriller","Romance","budget_mil","revenue_mil","original_language_en","year"
106.914973,179,"The Lord of the Rings: The Two Towers",8,1,0,0,0,0,0,79,926.2874,1,2002
41.498631,100,"Lara Croft: Tomb Raider",5.7,1,0,0,0,1,0,115,274.70334,1,2001
58.991388,119,"Transcendence",5.9,0,0,1,0,1,0,100,103.039258,1,2014
1.859364,92,"Jurassic Park III",5.7,1,0,0,0,1,0,93,368.780809,1,2001
138.433168,105,"Rise of the Planet of the Apes",7,1,0,1,0,1,0,93,482.860185,1,2011
65.402595,98,"A Good Day to Die Hard",5.2,1,0,0,0,1,0,92,304.654182,1,2013
77.817571,115,"The Incredibles",7.4,1,0,0,1,0,0,92,631.442092,1,2004
7.029308,119,"Cutthroat Island",5.7,1,0,0,0,0,0,98,10.017322,1,1995
104.121555,98,"Men in Black",6.9,1,1,0,0,0,0,90,589.390539,1,1997
73.575118,92,"Toy Story 2",7.3,0,1,0,1,0,0,90,497.366869,1,1999
37.698465,98,"Unstoppable",6.3,1,0,0,0,1,0,100,167.805466,1,2010
35.814765,90,"Rush Hour 2",6.4,1,1,0,0,1,0,90,347.325802,1,2001
15.835672,130,"What Lies Beneath",6.3,0,0,1,0,1,0,100,155.464351,1,2000
46.781182,90,"Cloudy with a Chance of Meatballs",6.5,0,1,0,1,0,0,100,242.988466,1,2009
69.457898,94,"Ice Age: Dawn of the Dinosaurs",6.5,0,1,0,1,0,0,90,886.686817,1,2009
43.348022,114,"The Secret Life of Walter Mitty",7,0,1,1,0,0,0,90,188.133322,1,2013
40.20395,98,"Charlie's Angels",5.6,1,1,0,0,1,0,92,264.105545,1,2000
63.429157,151,"The Departed",7.9,0,0,1,0,1,0,90,289.847354,1,2006
67.427755,88,"Mulan",7.6,0,0,0,1,0,0,90,304.320254,1,1998
43.192048,107,"Tropic Thunder",6.5,1,1,0,0,0,0,92,188.072649,1,2008
47.651083,158,"The Girl with the Dragon Tattoo",7.2,0,0,1,0,1,0,90,232.61743,1,2011
51.881077,128,"Die Hard: With a Vengeance",6.9,1,0,0,0,1,0,90,366.101666,1,1995
57.834787,128,"Sherlock Holmes",7,1,0,0,0,0,0,90,524.028679,1,2009
29.608322,125,"Ben-Hur",5.3,0,0,1,0,0,0,100,94.061311,1,2016
51.548589,95,"Atlantis: The Lost Empire",6.7,0,0,0,1,0,0,120,186.053725,1,2001
27.867368,92,"Alvin and the Chipmunks: The Road Chip",5.8,0,1,0,1,0,0,0,233.755553,1,2015
38.832842,121,"Valkyrie",6.7,0,0,1,0,1,0,75,200.276,1,2008
40.597344,113,"You Don't Mess with the Zohan",5.5,1,1,0,0,0,0,90,201.596308,1,2008
140.849495,105,"Pixels",5.6,1,1,0,0,0,0,88,243.637091,1,2015
34.035114,146,"A.I. Artificial Intelligence",6.8,0,0,1,0,0,0,100,235.926552,1,2001
16.302378,99,"The Haunted Mansion",5.2,0,1,0,0,1,0,90,182.290266,1,2003
55.249434,150,"Contact",7.2,0,0,1,0,0,0,90,171.120329,1,1997
28.200874,112,"Hollow Man",5.6,1,0,0,0,1,0,95,190.213455,1,2000
18.69984,128,"The Interpreter",6.2,0,0,0,0,1,0,80,162.944923,1,2005
56.811056,117,"Lara Croft Tomb Raider: The Cradle of Life",5.5,1,0,0,0,1,0,95,156.505388,1,2003
51.535701,129,"Now You See Me 2",6.7,1,1,0,0,1,0,90,334.901337,1,2016
20.913852,116,"The Saint",5.9,1,0,0,0,1,1,68,118.063304,1,1997
27.166757,126,"Spy Game",6.8,1,0,0,0,1,0,92,143.04956,1,2001
46.200042,96,"Rio",6.5,0,1,0,1,0,0,90,484.63576,1,2011
24.939295,131,"Bicentennial Man",6.9,0,1,0,0,0,0,100,93.7,1,1999
19.836124,104,"Volcano",5.2,1,0,1,0,1,0,90,0,1,1997
15.350451,107,"The Devil's Own",5.9,0,0,1,0,1,0,90,140.807547,1,1997
15.625949,138,"K-19: The Widowmaker",6.1,0,0,1,0,1,0,100,35.168966,1,2002
31.802807,129,"Conan the Barbarian",6.6,1,0,0,0,0,0,20,79.114085,1,1982
24.100863,144,"Cinderella Man",7.3,0,0,1,0,0,1,88,108.539911,1,2005
3.593349,110,"The Nutcracker: The Untold Story",5.4,1,0,0,0,0,0,90,16.178959,1,2010
14.824166,141,"Seabiscuit",6.7,0,0,1,0,0,0,87,148.336445,1,2003
32.079995,113,"Twister",6.1,1,0,1,0,0,0,92,494.471524,1,1996
57.739713,143,"Cast Away",7.5,0,0,1,0,0,0,90,429.632142,1,2000
37.272385,108,"Happy Feet",5.9,0,1,0,1,0,0,100,384.335608,1,2006
53.213931,108,"The Bourne Supremacy",7.2,1,0,1,0,1,0,75,288.500217,1,2004
36.38795,124,"Air Force One",6.2,1,0,0,0,1,0,85,315.156409,1,1997
60.929352,116,"Ocean's Eleven",7.2,0,0,0,0,1,0,85,450.71715,1,2001
36.605246,110,"The Three Musketeers",5.6,1,0,0,0,1,0,75,132.274484,1,2011
56.257411,91,"Hotel Transylvania",6.8,0,1,0,1,0,0,85,358.375603,1,2012
29.21998,107,"Enchanted",6.6,0,1,0,0,0,1,85,340.487652,1,2007
34.773106,115,"Safe House",6.3,1,0,0,0,1,0,85,208.076205,1,2012
9.895061,100,"102 Dalmatians",5.1,0,1,0,0,0,0,85,183.611771,1,2000
36.743324,104,"Tower Heist",5.8,1,1,0,0,0,0,75,152.930623,1,2011
44.967453,136,"The Holiday",6.7,0,1,0,0,0,1,85,194.1687,1,2006
41.207568,132,"Enemy of the State",6.7,1,0,1,0,1,0,90,250.649836,1,1998
16.479851,121,"It's Complicated",6.2,0,1,0,0,0,1,85,219.103655,1,2009
42.069993,122,"Ocean's Thirteen",6.5,0,0,0,0,1,0,85,311.312624,1,2007
26.61951,83,"Open Season",6.1,0,0,0,1,0,0,85,197.309027,1,2006
80.316463,139,"Divergent",6.9,1,0,0,0,0,0,85,288.747895,1,2014
24.107835,104,"The Rundown",6.4,1,1,0,0,1,0,85,80.916492,1,2003
32.044191,130,"Last Action Hero",6.1,1,1,0,0,0,0,85,137.298489,1,1993
16.595874,145,"Memoirs of a Geisha",7.3,0,0,1,0,0,1,85,162.242962,1,2005
8.282876,104,"The Fast and the Furious: Tokyo Drift",6.1,1,0,1,0,1,0,85,158.468292,1,2006
19.83683,97,"Arthur Christmas",6.7,0,1,1,1,0,0,0,0,1,2011
36.069611,178,"Meet Joe Black",6.9,0,0,1,0,0,0,90,142.9401,1,1998
18.827753,108,"Collateral Damage",5.5,1,0,1,0,1,0,85,78.382433,1,2002
5.159407,123,"All That Jazz",7.3,0,0,1,0,0,0,0,37.823676,1,1979
48.126297,106,"Mirror Mirror",5.5,0,1,1,0,0,0,85,183.018522,1,2012
38.885195,112,"Scott Pilgrim vs. the World",7.2,1,1,0,0,0,0,60,47.664559,1,2010
29.211255,136,"The Core",5.4,1,0,0,0,1,0,60,74.208267,1,2003
17.783361,106,"Nutty Professor II: The Klumps",4.7,0,1,0,0,0,1,84,123.307945,1,2000
31.435539,88,"Scooby-Doo",5.4,0,1,0,0,0,0,84,275.650703,1,2002
57.673932,95,"Dredd",6.6,1,0,0,0,0,0,50,41.037742,1,2012
41.176631,107,"Click",6,0,1,1,0,0,1,82.5,237.681299,1,2006
13.661289,120,"Creepshow",6.7,0,1,0,0,0,0,8,21.028755,1,1982
11.77398,82,"Cats & Dogs 2 : The Revenge of Kitty Galore",4.9,0,1,0,0,0,0,85,112.483764,1,2010
51.970905,157,"Zodiac",7.3,0,0,1,0,1,0,65,84.785914,1,2007
109.684788,101,"Bruce Almighty",6.4,0,1,0,0,0,0,80,484.572835,1,2003
77.580661,103,"The Expendables",6,1,0,0,0,1,0,80,274.470394,1,2010
75.290998,110,"Mission: Impossible",6.7,1,0,0,0,1,0,80,457.696359,1,1996
58.040149,102,"The Hangover Part II",6.2,0,1,0,0,0,0,80,254.455986,1,2011
59.113174,126,"Batman Returns",6.6,1,0,0,0,0,0,80,280,1,1992
36.32705,83,"Over the Hedge",6.3,0,1,0,1,0,0,80,343.397247,1,2006
55.659988,85,"Lilo & Stitch",7.1,0,0,0,1,0,0,80,145.771527,1,2002
14.132583,97,"Charlotte's Web",5.8,0,1,0,0,0,0,85,144,1,2006
34.070054,120,"Deep Impact",5.9,1,0,1,0,0,1,75,140.464664,1,1998
44.34333,116,"RED 2",6.4,1,1,0,0,1,0,84,0,1,2013
26.065735,113,"The Longest Yard",6.2,0,1,1,0,0,0,82,190.320568,1,2005
23.473004,87,"Alvin and the Chipmunks: Chipwrecked",5.4,0,1,0,1,0,0,75,342.695435,1,2011
45.589568,100,"Grown Ups 2",5.8,0,1,0,0,0,0,80,246.984278,1,2013
23.496054,110,"Get Smart",6,1,1,0,0,1,0,80,230.685453,1,2008
16.939441,128,"Something's Gotta Give",6.3,0,1,1,0,0,1,80,266.728738,1,2003
81.914696,138,"Shutter Island",7.8,0,0,1,0,1,0,80,294.804195,1,2010
19.500893,88,"Four Christmases",5.3,0,1,1,0,0,1,80,163.733697,1,2008
29.558157,91,"Robots",6,0,1,0,1,0,0,75,260.696994,1,2005
46.075037,138,"Face/Off",6.8,1,0,0,0,1,0,80,245.676146,1,1997
23.531721,99,"Bedtime Stories",5.9,0,1,0,0,0,1,80,212.874442,1,2008
49.078546,117,"Road to Perdition",7.3,0,0,1,0,1,0,80,181.001478,1,2002
37.02665,117,"Just Go with It",6.3,0,1,0,0,0,1,80,214.918407,1,2011
45.154631,115,"Con Air",6.5,1,0,0,0,1,0,75,224.012234,1,1997
46.887983,118,"Eagle Eye",6.3,1,0,0,0,1,0,80,178.066569,1,2008
24.598479,154,"Cold Mountain",6.7,0,0,1,0,0,0,79,173.013509,1,2003
32.363538,118,"The Book of Eli",6.6,1,0,0,0,1,0,80,157.107755,1,2010
11.50396,93,"Flubber",5.3,0,1,0,0,0,0,80,177.977226,1,1997
19.375768,113,"The Haunting",5.2,0,0,0,0,1,0,80,91.188905,1,1999
36.125715,88,"Space Jam",6.5,0,1,1,1,0,0,80,250.2,1,1996
25.450534,93,"The Pink Panther",5.6,1,1,0,0,0,0,0,0,1,2006
41.890722,104,"The Day the Earth Stood Still",5.2,0,0,1,0,1,0,80,233.093859,1,2008
22.179658,135,"Conspiracy Theory",6.5,1,0,1,0,1,0,75,136.982834,1,1997
139.575085,135,"Fury",7.4,1,0,1,0,0,0,68,211.817906,1,2014
18.264635,98,"Six Days Seven Nights",5.6,1,1,0,0,0,1,70,164,1,1998
11.187696,80,"Yogi Bear",5.2,0,1,0,1,0,0,80,201.584141,1,2010
41.670544,83,"Spirit: Stallion of the Cimarron",7.4,0,1,0,1,0,0,80,122.563539,1,2002
27.46264,102,"Zookeeper",5.3,0,1,0,0,0,1,80,169.852759,1,2011
21.394281,129,"The Manchurian Candidate",6.2,0,0,1,0,1,0,80,96.105964,1,2004
0.605645,117,"Déjà Vu",8,0,0,1,0,0,1,0,0,1,1998
61.692197,89,"Hotel Transylvania 2",6.7,0,1,0,1,0,0,80,473.226958,1,2015
14.530946,74,"Fantasia 2000",7,0,0,0,1,0,0,80,90.87457,1,1999
25.978555,96,"The Time Machine",5.8,1,0,0,0,0,0,80,123.729176,1,2002
6.643778,114,"Mighty Joe Young",5.9,1,0,0,0,0,0,90,0,1,1998
36.788745,99,"Swordfish",6.1,1,0,0,0,1,0,102,147.080413,1,2001
31.054334,129,"The Legend of Zorro",5.9,1,0,0,0,0,0,75,142.400065,1,2005
21.891078,113,"What Dreams May Come",6.8,0,0,1,0,0,1,85,71.485043,1,1998
18.335992,90,"Little Nicky",5.2,0,1,0,0,0,1,85,0,1,2000
40.138009,118,"The Brothers Grimm",5.6,1,1,0,0,1,0,88,105.316267,1,2005
44.090535,106,"Mars Attacks!",6.1,0,1,0,0,0,0,70,101.371017,1,1996
3.300061,81,"Evolution",6.4,0,0,1,0,0,0,0,0,0,2015
20.632673,117,"The Edge",6.7,1,0,1,0,0,0,0,43.312294,1,1997
36.664991,89,"Surrogates",5.9,1,0,0,0,1,0,80,122.444772,1,2009
18.26121,145,"Thirteen Days",6.9,0,0,1,0,1,0,80,34.566746,1,2000
16.681269,115,"Daylight",5.8,1,0,0,0,1,0,80,159.212469,1,1996
10.088006,87,"Walking With Dinosaurs",5.2,0,0,0,1,0,0,80,126.546518,1,2013
7.89147,118,"Battlefield Earth",3,1,0,0,0,0,0,44,21.4,1,2000
16.715631,90,"Looney Tunes: Back in Action",5.6,0,1,0,1,0,0,80,68.514844,1,2003
9.357734,112,"Nine",5.1,0,0,1,0,0,1,80,53.825515,1,2009
11.22268,116,"Timeline",5.4,1,0,0,0,0,0,80,19.480739,1,2003
14.564667,177,"The Postman",6.1,0,0,1,0,0,0,80,17.626234,1,1997
11.356079,92,"Babe: Pig in the City",5.2,0,1,1,0,0,0,90,69.13186,1,1998
52.612025,106,"The Last Witch Hunter",5.7,1,0,0,0,0,0,90,146.93691,1,2015
13.800656,106,"Red Planet",5.4,1,0,0,0,1,0,80,33.463969,1,2000
27.097932,94,"Arthur and the Invisibles",6,0,0,0,1,0,0,86,107.944236,1,2006
7.342892,110,"A Sound of Thunder",4.8,1,0,0,0,1,0,80,5.98964,1,2005
50.561849,105,"Pompeii",5.2,1,0,1,0,0,1,130,117.831631,1,2014
0.719996,89,"Top Cat Begins",5.3,0,1,0,1,0,0,8,0,0,2015
59.248437,135,"A Beautiful Mind",7.7,0,0,1,0,0,1,60,313.542341,1,2001
90.457886,89,"The Lion King",8,0,0,1,1,0,0,45,788.241776,1,1994
40.723459,94,"Journey 2: The Mysterious Island",5.8,1,0,0,0,0,0,79,355.69276,1,2012
41.247402,95,"Cloudy with a Chance of Meatballs 2",6.4,0,1,0,1,0,0,78,248.384621,1,2013
10.083905,124,"Red Dragon",6.7,0,0,0,0,1,0,78,209.196298,1,2002
22.132418,91,"Jack and Jill",4.1,0,1,0,0,0,0,79,149.673788,1,2011
10.520961,107,"2 Fast 2 Furious",6.2,1,0,0,0,1,0,76,236.350661,1,2003
35.384423,92,"The Little Prince",7.6,0,0,0,1,0,0,64,97.57125,1,2015
15.673154,99,"The Invasion",5.7,0,0,0,0,1,0,80,15.071514,1,2007
8.981427,88,"The Adventures of Rocky & Bullwinkle",3.9,1,1,0,1,0,0,76,35.13482,1,2000
31.482872,87,"The Secret Life of Pets",5.9,0,0,0,1,0,0,75,875.958308,1,2016
47.436675,110,"The League of Extraordinary Gentlemen",5.7,1,0,0,0,1,0,78,179.265204,1,2003
136.886704,98,"Despicable Me 2",7,0,1,0,1,0,0,76,970.761885,1,2013
60.442593,145,"Independence Day",6.7,1,0,0,0,0,0,75,816.969268,1,1996
2.502487,129,"The Lost World: Jurassic Park",6.2,1,0,0,0,0,0,73,229.074524,1,1997
48.110909,86,"Madagascar",6.6,0,0,0,1,0,0,75,532.680671,1,2005
35.387874,109,"Children of Men",7.4,1,0,1,0,1,0,76,69.959751,1,2006
4.66891,104,"X-Men",6.8,1,0,0,0,0,0,75,296.339527,1,2000
73.82289,110,"Wanted",6.4,1,0,0,0,1,0,75,258.270008,1,2008
51.469576,136,"The Rock",6.9,1,0,0,0,1,0,75,335.062621,1,1996
85.115058,91,"Ice Age: The Meltdown",6.5,0,1,0,1,0,0,80,660.94078,1,2006
61.437586,99,"50 First Dates",6.6,0,1,0,0,0,1,75,196.482882,1,2004
31.160542,117,"Hairspray",6.5,0,1,0,0,0,1,50,90.450008,1,2007
15.761384,114,"Exorcist: The Beginning",4.7,0,0,0,0,1,0,80,78.000586,1,2004
17.561955,78,"Inspector Gadget",4.3,1,1,0,0,0,0,75,0,1,1999
71.124686,115,"Now You See Me",7.3,0,0,0,0,1,0,75,117.698894,1,2013
38.864027,102,"Grown Ups",6,0,1,0,0,0,0,80,271.430189,1,2010
57.753914,128,"The Terminal",7,0,1,1,0,0,0,60,219.417255,1,2004
13.25753,100,"Hotel for Dogs",5.7,0,1,0,0,0,0,35,73.03446,1,2009
13.318744,124,"Vertical Limit",5.9,1,0,0,0,1,0,75,215.663859,1,2000
18.70031,102,"Charlie Wilson's War",6.5,0,1,1,0,0,0,75,119.00041,1,2007
47.094369,90,"Shark Tale",5.8,1,1,0,1,0,0,75,367.275019,1,2004
14.486311,134,"Dreamgirls",6.6,0,0,1,0,0,0,70,154.93768,1,2006
18.61472,118,"Be Cool",5.4,0,1,0,0,0,0,53,95.226116,1,2005
29.035222,164,"Munich",6.9,1,0,1,0,1,0,70,130.358911,1,2005
27.055085,121,"Tears of the Sun",6.4,1,0,1,0,0,0,70,85.632458,1,2003
23.004607,100,"Killers",5.7,1,1,0,0,1,1,75,98.159963,1,2010
48.744209,116,"The Man from U.N.C.L.E.",7.1,1,1,0,0,0,0,75,108.145109,1,2015
14.209329,130,"Spanglish",5.8,0,1,0,0,0,0,80,55.041367,1,2004
36.368839,91,"Monster House",6.3,0,1,0,1,0,0,75,140.175006,1,2006
24.353302,123,"Bandits",6.2,1,1,0,0,0,1,75,67.631903,1,2001
19.143321,134,"First Knight",5.9,1,0,1,0,0,1,55,127.600435,1,1995
13.327372,148,"Anna and the King",6.4,0,0,1,0,0,1,75,0,1,1999
37.917002,110,"Immortals",5.7,1,0,1,0,0,0,75,226.904017,1,2011
23.663713,113,"Hostage",6.2,0,0,1,0,1,0,52,77.944725,1,2005
14.44381,94,"Titan A.E.",6.3,1,0,0,1,0,0,75,36.754634,1,2000
10.605084,116,"Hollywood Homicide",5,1,1,0,0,1,0,75,51.142659,1,2003
11.873856,99,"Soldier",6.1,1,0,0,0,0,0,75,14.567883,1,1998
12.708963,84,"Carriers",5.8,1,0,1,0,1,0,0,5.802422,1,2009
8.098369,93,"Monkeybone",4.3,1,1,0,1,0,0,75,5.409517,1,2001
20.374308,113,"Flight of the Phoenix",5.7,1,0,1,0,1,0,45,21.00918,1,2004
42.006908,106,"Unbreakable",6.9,0,0,1,0,1,0,75,248.118121,1,2000
875.581305,91,"Minions",6.4,0,1,0,1,0,0,74,1156.730962,1,2015
39.127082,110,"Sucker Punch",5.9,1,0,0,0,1,0,82,89.792502,1,2011
45.720894,97,"The Angry Birds Movie",5.9,0,0,0,1,0,0,73,349.779543,1,2016
21.789615,112,"Fool's Gold",5.4,0,1,0,0,0,1,70,111.231041,1,2008
20.199057,146,"Funny People",5.7,0,1,1,0,0,0,75,61.458982,1,2009
26.123705,110,"The Kingdom",6.5,1,0,1,0,1,0,70,86.658558,1,2007
12.599836,116,"Talladega Nights: The Ballad of Ricky Bobby",6.2,0,1,0,0,0,0,72.5,162.966177,1,2006
13.543053,87,"Dr. Dolittle 2",4.9,0,1,0,0,0,1,70,176.104344,1,2001
60.722162,177,"Braveheart",7.7,1,0,1,0,0,0,72,210,1,1995
32.227223,125,"Jarhead",6.6,0,0,1,0,0,0,72,96.889998,1,2005
46.875375,87,"The Simpsons Movie",6.9,0,1,0,1,0,0,75,527.068851,1,2007
11.215702,152,"The Majestic",6.6,0,0,1,0,0,1,72,37.317558,1,2001
8.468586,116,"Driven",4.5,1,0,0,0,0,0,94,54.744738,1,2001
8.884318,109,"Two Brothers",6.9,0,0,1,0,0,0,74.5,62.17205,1,2004
27.491891,108,"The Village",6.2,0,0,1,0,1,0,60,256.69752,1,2004
21.462935,85,"Doctor Dolittle",5.4,0,1,0,0,0,0,71,294.456605,1,1998
28.848187,106,"Signs",6.4,0,0,1,0,1,0,72,408.247917,1,2002
47.320801,93,"Shrek 2",6.7,0,1,0,1,0,0,150,919.838758,1,2004
82.643036,117,"Cars",6.6,0,1,0,1,0,0,120,461.983149,1,2006
20.230535,116,"Runaway Bride",5.7,0,1,0,0,0,1,70,309.457509,1,1999
46.217769,124,"xXx",5.8,1,0,0,0,1,0,70,277.448382,1,2002
36.952268,93,"The SpongeBob Movie: Sponge Out of Water",5.8,0,1,0,1,0,0,74,311.594032,1,2015
16.411345,117,"Ransom",6.4,1,0,0,0,1,0,80,309.492681,1,1996
72.595961,153,"Inglourious Basterds",7.9,1,0,1,0,1,0,70,319.13105,1,2009
33.648404,144,"Hook",6.6,0,1,0,0,0,0,70,300.854823,1,1991
57.69847,124,"Die Hard 2",6.6,1,0,0,0,1,0,70,240.031094,1,1990
34.052253,117,"S.W.A.T.",5.8,1,0,0,0,1,0,80,116.643346,1,2003
27.299301,136,"Vanilla Sky",6.5,0,0,1,0,1,1,68,203.388341,1,2001
20.219385,110,"Lady in the Water",5.3,0,0,1,0,1,0,75,42.285169,1,2006
42.957216,101,"AVP: Alien vs. Predator",5.5,1,0,0,0,0,0,70,171.183863,1,2004
29.412262,88,"Alvin and the Chipmunks: The Squeakquel",5.4,0,1,0,1,0,0,75,443.140005,1,2009
19.708731,138,"We Were Soldiers",6.7,1,0,0,0,0,0,75,114.660784,1,2002
59.428223,120,"Olympus Has Fallen",6.2,1,0,0,0,1,0,70,161.02564,1,2013
19.711951,103,"Star Trek: Insurrection",6.3,1,0,0,0,1,0,70,118,1,1998
49.199234,116,"Battle: Los Angeles",5.5,1,0,0,0,0,0,70,202.466756,1,2011
46.199482,125,"Big Fish",7.6,0,0,1,0,0,0,70,122.919055,1,2003
29.505574,146,"War Horse",7,0,0,1,0,0,0,66,177.584879,1,2011
43.873266,118,"The Monuments Men",5.8,1,0,1,0,0,0,70,154.984035,1,2014
24.961625,139,"The Abyss",7.1,1,0,0,0,1,0,70,90.000098,1,1989
23.25645,133,"Wall Street: Money Never Sleeps",5.8,0,0,1,0,0,0,70,134.748021,1,2010
64.457947,92,"Dracula Untold",6.2,1,0,1,0,0,0,70,215.529201,1,2014
20.089933,116,"The Siege",6,1,0,1,0,1,0,70,116.672912,1,1998
48.032734,127,"Stardust",7.1,0,0,0,0,0,1,70,135.560026,1,2007
16.92991,136,"Seven Years in Tibet",7,0,0,1,0,0,0,70,131.457682,1,1997
14.780634,111,"The Dilemma",5.2,0,1,1,0,0,0,70,67.112664,1,2011
14.086292,116,"Bad Company",5.4,1,1,0,0,1,0,70,65.977295,1,2002
29.261348,105,"Doom",5,1,0,0,0,0,0,60,55.987321,1,2005
13.267631,97,"I Spy",5.2,1,1,0,0,1,0,70,33.561137,1,2002
58.401204,88,"Underworld: Awakening",6.1,1,0,0,0,0,0,70,160.112671,1,2012
23.515938,123,"Rock of Ages",6,0,1,1,0,0,1,75,59.418613,1,2012
14.244518,125,"Hart's War",5.9,0,0,1,0,0,0,70,32.287044,1,2002
29.501489,116,"Killer Elite",6.1,1,0,0,0,1,0,66,57.777106,1,2011
9.306253,98,"Rollerball",3.4,1,0,0,0,1,0,0,0,1,2002
8.37378,91,"Ballistic: Ecks vs. Sever",4.3,1,0,0,0,1,0,70,19.924033,1,2002
10.930537,97,"Hard Rain",5.5,0,0,0,0,1,0,70,19.870567,1,1998
10.54544,95,"Osmosis Jones",5.9,1,1,0,1,0,0,75,13.596911,1,2001
6.682006,88,"Legends of Oz: Dorothy's Return",5.9,0,0,0,1,0,0,70,18.662027,1,2013
46.832372,133,"Blackhat",5.1,0,0,1,0,0,0,70,17.75294,1,2015
24.664776,107,"Sky Captain and the World of Tomorrow",5.7,1,0,0,0,1,0,70,57.958696,1,2004
13.483387,114,"Basic Instinct 2",4.6,0,0,0,0,1,0,70,38.629478,1,2006
44.478043,115,"Escape Plan",6.7,1,0,0,0,1,0,50,122.915111,1,2013
25.020428,99,"The Legend of Hercules",4.4,1,0,0,0,0,0,70,61.279452,1,2014
22.392544,124,"The Sum of All Fears",5.9,1,0,1,0,1,0,68,193,1,2002
107.069763,124,"The Twilight Saga: Eclipse",5.8,0,0,1,0,0,1,68,698.491347,1,2010
22.572323,124,"The Score",6.7,1,0,0,0,1,0,68,71.069884,1,2001
113.858273,95,"Despicable Me",7.1,0,0,0,1,0,0,69,543.513985,1,2010
10.004564,103,"Money Train",5.4,1,1,0,0,0,0,60,35.431113,1,1995
68.734513,115,"Ted 2",6.2,0,1,0,0,0,0,68,217.022588,1,2015
18.888806,127,"Agora",6.9,0,0,1,0,0,0,70,39.041505,1,2009
12.948627,121,"Mystery Men",5.7,1,1,0,0,0,0,68,29.762011,1,1999
27.11589,105,"Hall Pass",5.4,0,1,0,0,0,0,36,83.160734,1,2011
26.153669,157,"The Insider",7.3,0,0,1,0,1,0,90,60.289912,1,1999
28.223664,114,"The Finest Hours",6.3,1,0,1,0,1,0,80,52.09909,1,2016
37.507136,128,"Body of Lies",6.5,1,0,1,0,1,0,70,113.280098,1,2008
11.023691,114,"Dinner for Schmucks",5.5,0,1,0,0,0,0,69,86.387857,1,2010
38.634767,94,"Abraham Lincoln: Vampire Hunter",5.5,1,0,0,0,0,0,69,112.265139,1,2012
25.877794,112,"Entrapment",6,0,0,1,0,0,1,66,212.404396,1,1999
18.59991,121,"The X Files",6.6,0,0,0,0,1,0,66,189.198313,1,1998
12.282911,102,"The Last Legion",5,1,0,0,0,0,0,67,25.303038,1,2007
76.041867,169,"Saving Private Ryan",7.9,0,0,1,0,0,0,70,481.840909,1,1998
54.81489,130,"Need for Speed",6.1,1,0,1,0,1,0,66,203.277636,1,2014
31.39165,127,"What Women Want",6.1,0,1,0,0,0,1,70,374.111707,1,2000
99.561972,81,"Ice Age",7.1,0,1,0,1,0,0,59,383.257136,1,2002
26.792794,136,"Dreamcatcher",5.3,0,0,1,0,1,0,68,75.715436,1,2003
36.307296,149,"Lincoln",6.7,0,0,1,0,0,0,65,275.29345,1,2012
104.309993,136,"The Matrix",7.9,1,0,0,0,0,0,63,463.517383,1,1999
68.140214,140,"Apollo 13",7.3,0,0,1,0,0,0,52,355.237933,1,1995
14.646884,104,"The Santa Clause 2",5.5,0,1,0,0,0,0,65,172.855065,1,2002
48.356214,157,"Les Misérables",7.1,0,0,1,0,0,1,61,441.80977,1,2012
28.540267,119,"You've Got Mail",6.3,0,1,0,0,0,1,65,250.821495,1,1998
22.977983,98,"Step Brothers",6.5,0,1,0,0,0,0,65,128.107642,1,2008
31.086791,136,"The Mask of Zorro",6.3,1,0,0,0,0,0,95,250.288523,1,1998
43.865294,95,"Due Date",6.2,0,1,1,0,0,0,65,211.780824,1,2010
43.055253,137,"Unbroken",7.3,0,0,1,0,0,0,65,163.442937,1,2014
15.772081,130,"Space Cowboys",6.3,1,0,0,0,1,0,65,128.884132,1,2000
26.19909,112,"Cliffhanger",6.1,1,0,0,0,1,0,70,255.000211,1,1993
22.769108,108,"Broken Arrow",5.7,1,0,1,0,1,0,50,150.270147,1,1996
18.281798,104,"The Kid",6,0,1,0,0,0,0,65,69.7,1,2000
24.697533,128,"World Trade Center",5.9,0,0,1,0,1,0,63,162.945894,1,2006
19.718544,117,"Mona Lisa Smile",6.5,0,0,1,0,0,1,65,0,1,2003
31.349143,83,"The Dictator",5.9,0,1,0,0,0,0,65,179.379533,1,2012
27.870312,159,"Eyes Wide Shut",7.1,0,0,1,0,0,0,65,162.091208,1,1999
33.439187,119,"Annie",6,0,1,1,0,0,0,65,133.821816,1,2014
59.634029,105,"Focus",6.7,0,1,1,0,0,1,50.1,153.962963,1,2015
38.994297,103,"This Means War",5.9,1,1,0,0,0,1,65,156.974557,1,2012
49.660055,123,"Blade: Trinity",5.7,1,0,0,0,1,0,65,128.905366,1,2004
11.743085,114,"Red Dawn",6.4,1,0,0,0,1,0,4.2,38.376497,1,1984
9.110247,143,"Primary Colors",6.1,0,1,1,0,0,0,65,0,1,1998
6.227675,95,"Resident Evil: Retribution",5.6,1,0,0,0,0,0,65,240.159255,1,2012
42.57877,105,"Death Race",6,1,0,0,0,1,0,45,73.762516,1,2008
15.858629,120,"The Long Kiss Goodnight",6.5,1,0,0,0,1,0,65,89.456761,1,1996
14.866901,135,"Proof of Life",6,1,0,1,0,1,1,65,0,1,2000
146.757391,139,"Fight Club",8.3,0,0,1,0,0,0,63,100.853753,1,1999
